po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2024-23409,2024-10-03,2024-11-05,2024-11-05,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Corporate,9.74,2592,25246.08,Net 30,True,False
PO-2024-23518,2024-10-03,2024-10-14,2024-10-14,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,R&D,5.33,2513,13394.29,Net 30,True,False
PO-2024-23507,2024-10-03,2024-10-12,2024-10-12,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,R&D,68.28,112,7647.36,Net 45,True,False
PO-2024-23459,2024-10-03,2024-10-25,2024-10-25,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Field Services,8.88,3090,27439.2,Net 30,True,False
PO-2024-23451,2024-10-03,2024-11-06,2024-11-06,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Retail Operations,27.67,486,13447.62,Net 30,True,False
PO-2024-23424,2024-10-03,2024-10-31,2024-10-31,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Manufacturing,4.4,3774,16605.6,Net 30,False,False
PO-2024-23526,2024-10-03,2024-10-30,2024-10-30,SUP-024,Sterling Components,USA,Electronics,Connector Kit CK-8,Retail Operations,4.82,2839,13683.98,Net 45,True,False
PO-2024-23533,2024-10-03,2024-10-21,2024-10-21,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,60.66,188,11404.08,Net 45,True,False
PO-2024-23434,2024-10-03,2024-10-23,2024-10-23,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Manufacturing,51.36,269,13815.84,Net 60,True,False
PO-2024-23531,2024-10-04,2024-10-27,2024-10-27,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Field Services,28.37,394,11177.78,Net 15,True,False
PO-2024-23433,2024-10-04,2024-10-17,2024-10-17,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Retail Operations,28.94,574,16611.56,Net 15,True,False
PO-2024-23493,2024-10-04,2024-10-20,2024-10-28,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Retail Operations,74.25,168,12474.0,Net 30,True,False
PO-2024-23481,2024-10-04,2024-10-31,2024-10-31,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Field Services,9.15,1348,12334.2,Net 15,False,False
PO-2024-23480,2024-10-04,2024-10-28,2024-10-28,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Corporate,4.7,2250,10575.0,Net 45,True,False
PO-2024-23423,2024-10-04,2024-11-02,2024-11-02,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,9.66,3465,33471.9,Net 30,True,False
PO-2024-23394,2024-10-04,2024-10-19,2024-10-19,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Field Services,4.55,2821,12835.55,Net 45,False,False
PO-2024-23465,2024-10-05,2024-10-19,2024-10-19,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Corporate,9.68,975,9438.0,Net 30,True,False
PO-2024-23511,2024-10-05,2024-10-23,2024-10-27,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Corporate,8.17,1886,15408.62,Net 60,True,False
PO-2024-23437,2024-10-05,2024-10-28,2024-10-28,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Field Services,5.12,2000,10240.0,Net 30,False,False
PO-2024-23523,2024-10-05,2024-10-24,2024-10-24,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.92,1569,13995.48,Net 60,True,False
PO-2024-23532,2024-10-05,2024-10-21,2024-10-21,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,Retail Operations,24.49,756,18514.44,Net 45,True,False
PO-2024-23542,2024-10-05,2024-10-23,2024-10-23,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,R&D,4.73,4278,20234.94,Net 30,True,False
PO-2024-23387,2024-10-06,2024-10-14,2024-10-14,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,R&D,56.51,463,26164.13,Net 30,True,False
PO-2024-23415,2024-10-06,2024-10-24,2024-10-24,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,R&D,64.51,489,31545.39,Net 45,False,False
PO-2024-23538,2024-10-06,2024-10-15,2024-10-15,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Retail Operations,27.23,521,14186.83,Net 30,True,False
PO-2024-23488,2024-10-06,2024-10-22,2024-10-22,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Corporate,67.14,125,8392.5,Net 30,True,False
PO-2024-23485,2024-10-06,2024-10-13,2024-10-13,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,R&D,8.96,1995,17875.2,Net 45,True,False
PO-2024-23478,2024-10-06,2024-11-07,2024-11-12,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,77.01,243,18713.43,Net 15,True,False
PO-2024-23475,2024-10-06,2024-11-07,2024-11-07,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,R&D,62.21,24,1493.04,Net 60,True,False
PO-2024-23402,2024-10-07,2024-10-27,2024-10-27,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,63.26,608,38462.08,Net 45,True,False
PO-2024-23462,2024-10-08,2024-11-10,2024-11-10,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Corporate,4.36,4190,18268.4,Net 30,True,False
PO-2024-23519,2024-10-09,2024-10-26,2024-10-27,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Manufacturing,8.97,1643,14737.71,Net 30,True,False
PO-2024-23403,2024-10-09,2024-10-19,2024-10-19,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Manufacturing,4.95,3385,16755.75,Net 45,True,False
PO-2024-23524,2024-10-09,2024-11-03,2024-11-03,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,5.07,1660,8416.2,Net 30,True,False
PO-2024-23527,2024-10-10,2024-11-07,2024-11-07,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,25.44,464,11804.16,Net 45,True,False
PO-2024-23425,2024-10-10,2024-11-05,2024-11-05,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Manufacturing,77.99,157,12244.43,Net 30,True,False
PO-2024-23389,2024-10-10,2024-10-18,2024-10-18,SUP-023,Schwarzwald Circuits,Germany,Electronics,Connector Kit CK-8,Retail Operations,4.6,2636,12125.6,Net 30,True,False
PO-2024-23468,2024-10-10,2024-11-10,2024-11-10,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Retail Operations,26.09,183,4774.47,Net 60,True,False
PO-2024-23514,2024-10-11,2024-10-27,2024-10-27,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Corporate,5.22,2951,15404.22,Net 30,True,False
PO-2024-23522,2024-10-11,2024-11-14,2024-11-14,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,77.36,156,12068.16,Net 30,True,False
PO-2024-23426,2024-10-11,2024-11-02,2024-11-02,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,80.75,163,13162.25,Net 30,True,False
PO-2024-23510,2024-10-11,2024-10-24,2024-10-24,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Field Services,76.9,210,16149.0,Net 30,False,False
PO-2024-23444,2024-10-11,2024-10-24,2024-10-24,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Retail Operations,73.72,175,12901.0,Net 45,True,False
PO-2024-23470,2024-10-12,2024-11-10,2024-11-10,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Field Services,86.01,140,12041.4,Net 15,False,False
PO-2024-23505,2024-10-12,2024-11-07,2024-11-07,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,R&D,10.36,3356,34768.16,Net 30,True,False
PO-2024-23417,2024-10-12,2024-11-08,2024-11-08,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,5.25,2973,15608.25,Net 30,True,False
PO-2024-23446,2024-10-13,2024-10-30,2024-11-01,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,28.87,864,24943.68,Net 45,True,True
PO-2024-23429,2024-10-13,2024-11-12,2024-11-12,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Field Services,58.95,384,22636.8,Net 30,True,False
PO-2024-23495,2024-10-13,2024-11-14,2024-11-14,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Retail Operations,56.68,366,20744.88,Net 45,True,False
PO-2024-23452,2024-10-13,2024-10-19,2024-10-19,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,80.48,58,4667.84,Net 30,True,False
PO-2024-23458,2024-10-13,2024-10-20,2024-10-20,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Corporate,63.49,142,9015.58,Net 60,True,False
PO-2024-23466,2024-10-13,2024-11-11,2024-11-11,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,8.67,1266,10976.22,Net 45,True,False
PO-2024-23541,2024-10-14,2024-11-09,2024-11-09,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,R&D,76.36,142,10843.12,Net 15,False,False
PO-2024-23471,2024-10-14,2024-10-24,2024-10-24,SUP-031,Hanseatic Circuits,Germany,Electronics,Power Supply Unit 450W,Corporate,80.29,192,15415.68,Net 30,True,False
PO-2024-23492,2024-10-14,2024-10-23,2024-10-23,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Corporate,29.24,411,12017.64,Net 30,True,False
PO-2024-23498,2024-10-14,2024-11-02,2024-11-02,SUP-027,Golden Dragon Circuits,China,Electronics,PCB Assembly A-11,R&D,56.79,371,21069.09,Net 30,False,False
PO-2024-23401,2024-10-14,2024-11-14,2024-11-14,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Retail Operations,5.25,2283,11985.75,Net 30,True,False
PO-2024-23432,2024-10-15,2024-11-15,2024-11-15,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Corporate,29.9,242,7235.8,Net 45,True,False
PO-2024-23431,2024-10-15,2024-11-06,2024-11-06,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Retail Operations,4.52,4065,18373.8,Net 30,True,False
PO-2024-23416,2024-10-15,2024-10-21,2024-10-22,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,R&D,8.46,1988,16818.48,Net 30,False,False
PO-2024-23427,2024-10-16,2024-11-17,2024-11-17,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Manufacturing,56.96,354,20163.84,Net 30,True,False
PO-2024-23435,2024-10-16,2024-11-05,2024-11-05,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.99,2523,22681.77,Net 15,True,False
PO-2024-23549,2024-10-16,2024-11-18,2024-11-18,SUP-024,Sterling Components,USA,Electronics,PCB Assembly A-11,R&D,63.54,535,33993.9,Net 30,True,False
PO-2024-23479,2024-10-16,2024-11-11,2024-11-11,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.26,2762,22814.12,Net 45,True,False
PO-2024-23500,2024-10-16,2024-10-22,2024-10-22,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,R&D,8.18,1725,14110.5,Net 45,True,False
PO-2024-23461,2024-10-16,2024-11-09,2024-11-13,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Retail Operations,4.79,3627,17373.33,Net 45,True,False
PO-2024-23447,2024-10-17,2024-11-09,2024-11-09,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Retail Operations,62.49,312,19496.88,Net 30,True,False
PO-2024-23550,2024-10-17,2024-11-03,2024-11-04,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,R&D,5.31,2769,14703.39,Net 30,True,False
PO-2024-23508,2024-10-17,2024-10-30,2024-10-30,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,76.03,194,14749.82,Net 30,True,False
PO-2024-23491,2024-10-17,2024-11-13,2024-11-13,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Field Services,28.98,161,4665.78,Net 30,False,False
PO-2024-23414,2024-10-17,2024-11-08,2024-11-08,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Corporate,56.98,388,22108.24,Net 60,True,False
PO-2024-23436,2024-10-17,2024-10-22,2024-10-23,SUP-024,Sterling Components,USA,Electronics,Connector Kit CK-8,R&D,4.32,1860,8035.2,Net 30,True,False
PO-2024-23450,2024-10-18,2024-11-09,2024-11-10,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Corporate,75.56,158,11938.48,Net 30,True,False
PO-2024-23503,2024-10-18,2024-11-09,2024-11-09,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Retail Operations,27.6,645,17802.0,Net 30,True,False
PO-2024-23395,2024-10-18,2024-10-31,2024-11-04,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Field Services,5.16,2767,14277.72,Net 15,True,False
PO-2024-23406,2024-10-18,2024-10-28,2024-10-30,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Retail Operations,28.64,833,23857.12,Net 45,True,False
PO-2024-23397,2024-10-18,2024-11-03,2024-11-09,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,Retail Operations,25.29,796,20130.84,Net 30,True,False
PO-2024-23449,2024-10-18,2024-11-14,2024-11-14,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,R&D,51.46,299,15386.54,Net 45,True,False
PO-2024-23391,2024-10-18,2024-10-26,2024-10-26,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Manufacturing,61.09,431,26329.79,Net 15,True,False
PO-2024-23547,2024-10-18,2024-11-08,2024-11-11,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Field Services,61.68,454,28002.72,Net 45,True,False
PO-2024-23513,2024-10-18,2024-11-01,2024-11-01,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Field Services,4.53,1744,7900.32,Net 30,False,False
PO-2024-23441,2024-10-18,2024-10-27,2024-10-27,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Corporate,62.95,358,22536.1,Net 45,True,False
PO-2024-23546,2024-10-18,2024-11-18,2024-11-18,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Retail Operations,9.64,2356,22711.84,Net 45,True,False
PO-2024-23521,2024-10-18,2024-11-14,2024-11-14,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Retail Operations,27.02,546,14752.92,Net 30,True,False
PO-2024-23448,2024-10-18,2024-10-28,2024-10-28,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,9.04,2943,26604.72,Net 45,True,False
PO-2024-23534,2024-10-18,2024-10-27,2024-10-27,SUP-035,Pacific Rim Semitech,China,Electronics,Connector Kit CK-8,R&D,4.55,3857,17549.35,Net 15,True,False
PO-2024-23393,2024-10-19,2024-11-10,2024-11-10,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,Field Services,8.55,3477,29728.35,Net 60,True,False
PO-2024-23455,2024-10-19,2024-11-05,2024-11-05,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,60.44,297,17950.68,Net 45,True,False
PO-2024-23469,2024-10-20,2024-10-28,2024-10-28,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Retail Operations,63.27,605,38278.35,Net 45,True,False
PO-2024-23528,2024-10-20,2024-11-16,2024-11-16,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Corporate,9.29,1001,9299.29,Net 30,True,False
PO-2024-23460,2024-10-20,2024-11-07,2024-11-18,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Corporate,81.72,169,13810.68,Net 45,True,False
PO-2024-23443,2024-10-20,2024-11-15,2024-11-15,SUP-032,Lotus Components,India,Electronics,Connector Kit CK-8,Retail Operations,4.53,3008,13626.24,Net 15,True,False
PO-2024-23543,2024-10-20,2024-11-21,2024-11-21,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Corporate,68.15,230,15674.5,Net 60,True,False
PO-2024-23548,2024-10-21,2024-10-30,2024-10-30,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Manufacturing,59.31,446,26452.26,Net 60,True,False
PO-2024-23453,2024-10-21,2024-11-04,2024-11-04,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Retail Operations,71.65,120,8598.0,Net 30,True,False
PO-2024-23537,2024-10-21,2024-11-07,2024-11-07,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Manufacturing,64.03,217,13894.51,Net 45,False,False
PO-2024-23445,2024-10-21,2024-11-21,2024-11-21,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Manufacturing,63.28,407,25754.96,Net 30,True,False
PO-2024-23535,2024-10-22,2024-11-20,2024-11-20,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Field Services,9.32,1873,17456.36,Net 45,True,False
PO-2024-23516,2024-10-22,2024-11-17,2024-11-17,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,Corporate,8.99,2246,20191.54,Net 30,True,False
PO-2024-23517,2024-10-22,2024-11-09,2024-11-09,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,62.36,283,17647.88,Net 45,True,False
PO-2024-23400,2024-10-22,2024-11-07,2024-11-08,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Manufacturing,5.37,3344,17957.28,Net 30,True,False
PO-2024-23399,2024-10-22,2024-11-05,2024-11-05,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Field Services,79.07,104,8223.28,Net 60,False,False
PO-2024-23413,2024-10-22,2024-10-29,2024-10-29,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,73.02,211,15407.22,Net 45,False,False
PO-2024-23405,2024-10-23,2024-11-25,2024-11-25,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Field Services,9.25,1478,13671.5,Net 60,True,False
PO-2024-23487,2024-10-23,2024-10-29,2024-10-30,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Manufacturing,9.46,2970,28096.2,Net 15,True,False
PO-2024-23496,2024-10-23,2024-11-19,2024-11-19,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.6,2147,18464.2,Net 30,True,False
PO-2024-23499,2024-10-23,2024-11-24,2024-11-24,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,9.46,2221,21010.66,Net 30,True,False
PO-2024-23472,2024-10-23,2024-11-21,2024-11-21,SUP-035,Pacific Rim Semitech,China,Electronics,Sensor Module SM-3,Retail Operations,28.56,912,26046.72,Net 45,True,False
PO-2024-23467,2024-10-23,2024-11-04,2024-11-04,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Manufacturing,28.38,645,18305.1,Net 30,True,False
PO-2024-23457,2024-10-23,2024-11-19,2024-11-19,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,R&D,8.86,1965,17409.9,Net 60,True,False
PO-2024-23509,2024-10-23,2024-11-22,2024-11-22,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Manufacturing,5.21,5898,30728.58,Net 60,True,False
PO-2024-23428,2024-10-23,2024-11-15,2024-11-15,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Corporate,71.27,199,14182.73,Net 60,True,False
PO-2024-23442,2024-10-23,2024-11-15,2024-11-15,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Retail Operations,60.5,655,39627.5,Net 30,True,False
PO-2024-23421,2024-10-23,2024-11-25,2024-11-25,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Corporate,8.31,3995,33198.45,Net 45,True,False
PO-2024-23483,2024-10-24,2024-11-08,2024-11-28,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Field Services,74.26,761,56511.86,Net 30,True,False
PO-2024-23490,2024-10-24,2024-11-23,2024-11-26,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Retail Operations,31.28,783,24492.24,Net 30,True,False
PO-2024-23530,2024-10-24,2024-11-14,2024-11-14,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Retail Operations,59.8,362,21647.6,Net 45,True,False
PO-2024-23390,2024-10-24,2024-11-11,2024-11-11,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,Manufacturing,78.56,35,2749.6,Net 15,True,False
PO-2024-23501,2024-10-24,2024-10-31,2024-10-31,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Field Services,25.84,580,14987.2,Net 30,True,False
PO-2024-23464,2024-10-24,2024-11-04,2024-11-04,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Retail Operations,8.66,556,4814.96,Net 45,True,False
PO-2024-23525,2024-10-25,2024-11-04,2024-11-04,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,77.28,144,11128.32,Net 30,True,False
PO-2024-23515,2024-10-25,2024-11-19,2024-11-20,SUP-023,Schwarzwald Circuits,Germany,Electronics,Connector Kit CK-8,Corporate,4.49,2476,11117.24,Net 45,True,False
PO-2024-23484,2024-10-25,2024-11-14,2024-11-14,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Manufacturing,29.4,293,8614.2,Net 45,True,False
PO-2024-23504,2024-10-25,2024-11-19,2024-11-19,SUP-027,Golden Dragon Circuits,China,Electronics,PCB Assembly A-11,Corporate,64.49,222,14316.78,Net 30,True,False
PO-2024-23396,2024-10-25,2024-10-31,2024-10-31,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,8.51,1473,12535.23,Net 60,True,False
